field,sub_field,year,month,paper_count
cs,cs.CC,2018,5,51
cs,cs.CC,2018,6,49
cs,cs.CC,2018,7,55
cs,cs.CC,2018,8,40
cs,cs.CC,2018,9,50
cs,cs.CC,2018,10,64
cs,cs.CC,2018,11,57
cs,cs.CC,2018,12,35
cs,cs.CC,2019,1,47
cs,cs.CC,2019,2,86
cs,cs.CC,2019,3,35
cs,cs.CC,2019,4,73
cs,cs.CC,2019,5,51
cs,cs.CC,2019,6,50
cs,cs.CC,2019,7,79
cs,cs.CC,2019,8,52
cs,cs.CC,2019,9,65
cs,cs.CC,2019,10,59
cs,cs.CC,2019,11,86
cs,cs.CC,2019,12,52
cs,cs.CC,2020,1,48
cs,cs.CC,2020,2,89
cs,cs.CC,2020,3,47
cs,cs.CC,2020,4,64
cs,cs.CC,2020,5,78
cs,cs.CC,2020,6,63
cs,cs.CC,2020,7,76
cs,cs.CC,2020,8,63
cs,cs.CC,2020,9,65
cs,cs.CC,2020,10,68
cs,cs.CC,2020,11,77
cs,cs.CC,2020,12,67
cs,cs.CC,2021,1,55
cs,cs.CC,2021,2,62
cs,cs.CC,2021,3,60
cs,cs.CC,2021,4,58
cs,cs.CC,2021,5,68
cs,cs.CC,2021,6,65
cs,cs.CC,2021,7,80
cs,cs.CC,2021,8,57
cs,cs.CC,2021,9,59
cs,cs.CC,2021,10,66
cs,cs.CC,2021,11,89
cs,cs.CC,2021,12,58
cs,cs.CC,2022,1,61
cs,cs.CC,2022,2,80
cs,cs.CC,2022,3,67
cs,cs.CC,2022,4,49
cs,cs.CC,2022,5,74
cs,cs.CC,2022,6,64
cs,cs.CC,2022,7,58
cs,cs.CC,2022,8,49
cs,cs.CC,2022,9,70
cs,cs.CC,2022,10,53
cs,cs.CC,2022,11,100
cs,cs.CC,2022,12,51
cs,cs.CC,2023,1,59
cs,cs.CC,2023,2,80
cs,cs.CC,2023,3,57
cs,cs.CC,2023,4,68
cs,cs.CC,2023,5,86
cs,cs.CC,2023,6,86
cs,cs.CC,2023,7,62
cs,cs.CC,2023,8,46
cs,cs.CC,2023,9,83
cs,cs.CC,2023,10,60
cs,cs.CC,2023,11,72
cs,cs.CC,2023,12,79
cs,cs.CC,2024,1,62
cs,cs.CC,2024,2,98
cs,cs.CC,2024,3,72
cs,cs.CC,2024,4,93
cs,cs.CC,2024,5,88
cs,cs.CC,2024,6,57
cs,cs.CC,2024,7,70
cs,cs.CC,2024,8,59
cs,cs.CC,2024,9,75
cs,cs.CC,2024,10,104
cs,cs.CC,2024,11,127
cs,cs.CC,2024,12,70
cs,cs.CC,2025,1,60
cs,cs.CC,2025,2,91
cs,cs.CC,2025,3,66
cs,cs.CC,2025,4,107
cs,cs.CC,2025,5,68
cs,cs.CC,2025,6,91
cs,cs.CC,2025,7,97
cs,cs.CC,2025,8,55
cs,cs.CC,2025,9,85
cs,cs.CC,2025,10,135
cs,cs.CC,2025,11,103
cs,cs.CC,2025,12,75
cs,cs.CC,2026,1,81
cs,cs.CC,2026,2,112
cs,cs.CC,2026,3,104
cs,cs.CC,2026,4,38
cs,cs.CE,1997,3,1
cs,cs.CE,1999,1,1
cs,cs.CE,1999,2,1
cs,cs.CE,1999,3,1
cs,cs.CE,1999,4,4
cs,cs.CE,1999,5,1
cs,cs.CE,1999,6,2
cs,cs.CE,1999,7,2
cs,cs.CE,1999,12,1
cs,cs.CE,2000,1,2
cs,cs.CE,2000,2,3
cs,cs.CE,2000,7,1
cs,cs.CE,2000,10,4
cs,cs.CE,2000,11,4
cs,cs.CE,2001,1,4
cs,cs.CE,2001,2,3
cs,cs.CE,2001,4,4
cs,cs.CE,2001,5,3
cs,cs.CE,2001,6,2
cs,cs.CE,2001,7,1
cs,cs.CE,2001,10,4
cs,cs.CE,2001,11,3
cs,cs.CE,2001,12,1
cs,cs.CE,2002,1,1
cs,cs.CE,2002,2,4
cs,cs.CE,2002,3,2
cs,cs.CE,2002,4,5
cs,cs.CE,2002,5,4
cs,cs.CE,2002,6,3
cs,cs.CE,2002,7,12
cs,cs.CE,2002,8,5
cs,cs.CE,2002,9,3
cs,cs.CE,2002,10,3
cs,cs.CE,2002,11,2
cs,cs.CE,2002,12,5
cs,cs.CE,2003,1,2
cs,cs.CE,2003,2,2
cs,cs.CE,2003,3,2
cs,cs.CE,2003,4,3
cs,cs.CE,2003,5,2
cs,cs.CE,2003,6,3
cs,cs.CE,2003,7,5
cs,cs.CE,2003,8,2
cs,cs.CE,2003,9,1
cs,cs.CE,2003,10,3
cs,cs.CE,2003,11,2
cs,cs.CE,2003,12,1
cs,cs.CE,2004,3,1
cs,cs.CE,2004,4,1
cs,cs.CE,2004,5,6
cs,cs.CE,2004,6,2
cs,cs.CE,2004,7,3
cs,cs.CE,2004,8,1
cs,cs.CE,2004,9,2
cs,cs.CE,2004,10,3
cs,cs.CE,2004,12,8
cs,cs.CE,2005,1,3
cs,cs.CE,2005,2,6
cs,cs.CE,2005,3,2
cs,cs.CE,2005,4,4
cs,cs.CE,2005,5,3
cs,cs.CE,2005,6,5
cs,cs.CE,2005,7,2
cs,cs.CE,2005,8,4
cs,cs.CE,2005,9,7
cs,cs.CE,2005,10,3
cs,cs.CE,2005,11,1
cs,cs.CE,2005,12,2
cs,cs.CE,2006,3,3
cs,cs.CE,2006,4,3
cs,cs.CE,2006,5,5
cs,cs.CE,2006,6,5
cs,cs.CE,2006,7,6
cs,cs.CE,2006,8,1
cs,cs.CE,2006,9,5
cs,cs.CE,2006,10,3
cs,cs.CE,2006,11,9
cs,cs.CE,2006,12,3
cs,cs.CE,2007,1,8
cs,cs.CE,2007,2,11
cs,cs.CE,2007,3,2
cs,cs.CE,2007,4,2
cs,cs.CE,2007,5,11
cs,cs.CE,2007,6,4
cs,cs.CE,2007,7,9
cs,cs.CE,2007,8,10
cs,cs.CE,2007,9,3
cs,cs.CE,2007,10,7
cs,cs.CE,2007,11,6
cs,cs.CE,2007,12,7
cs,cs.CE,2008,1,8
cs,cs.CE,2008,2,3
cs,cs.CE,2008,3,13
cs,cs.CE,2008,4,3
cs,cs.CE,2008,5,4
cs,cs.CE,2008,6,4
cs,cs.CE,2008,7,5
cs,cs.CE,2008,9,5
cs,cs.CE,2008,10,1
cs,cs.CE,2008,11,1
cs,cs.CE,2008,12,1
cs,cs.CE,2009,1,4
cs,cs.CE,2009,2,5
cs,cs.CE,2009,3,3
cs,cs.CE,2009,4,4
cs,cs.CE,2009,5,2
cs,cs.CE,2009,6,2
cs,cs.CE,2009,7,2
cs,cs.CE,2009,8,8
cs,cs.CE,2009,9,7
cs,cs.CE,2009,10,14
cs,cs.CE,2009,11,19
cs,cs.CE,2009,12,9
cs,cs.CE,2010,1,15
cs,cs.CE,2010,2,15
cs,cs.CE,2010,3,11
cs,cs.CE,2010,4,5
cs,cs.CE,2010,5,5
cs,cs.CE,2010,6,11
cs,cs.CE,2010,7,4
cs,cs.CE,2010,8,18
cs,cs.CE,2010,9,7
cs,cs.CE,2010,10,12
cs,cs.CE,2010,11,20
cs,cs.CE,2010,12,13
cs,cs.CE,2011,1,7
cs,cs.CE,2011,2,12
cs,cs.CE,2011,3,15
cs,cs.CE,2011,4,8
cs,cs.CE,2011,5,5
cs,cs.CE,2011,6,10
cs,cs.CE,2011,7,10
cs,cs.CE,2011,8,15
cs,cs.CE,2011,9,22
cs,cs.CE,2011,10,21
cs,cs.CE,2011,11,14
cs,cs.CE,2011,12,12
cs,cs.CE,2012,1,13
cs,cs.CE,2012,2,6
cs,cs.CE,2012,3,13
cs,cs.CE,2012,4,10
cs,cs.CE,2012,5,15
cs,cs.CE,2012,6,26
cs,cs.CE,2012,7,22
cs,cs.CE,2012,8,22
cs,cs.CE,2012,9,21
cs,cs.CE,2012,10,21
cs,cs.CE,2012,11,24
cs,cs.CE,2012,12,43
cs,cs.CE,2013,1,21
cs,cs.CE,2013,2,14
cs,cs.CE,2013,3,18
cs,cs.CE,2013,4,25
cs,cs.CE,2013,5,29
cs,cs.CE,2013,6,28
cs,cs.CE,2013,7,49
cs,cs.CE,2013,8,29
cs,cs.CE,2013,9,44
cs,cs.CE,2013,10,29
cs,cs.CE,2013,11,21
cs,cs.CE,2013,12,19
cs,cs.CE,2014,1,36
cs,cs.CE,2014,2,39
cs,cs.CE,2014,3,39
cs,cs.CE,2014,4,34
cs,cs.CE,2014,5,28
cs,cs.CE,2014,6,23
cs,cs.CE,2014,7,31
cs,cs.CE,2014,8,22
cs,cs.CE,2014,9,32
cs,cs.CE,2014,10,30
cs,cs.CE,2014,11,18
cs,cs.CE,2014,12,42
cs,cs.CE,2015,1,37
cs,cs.CE,2015,2,24
cs,cs.CE,2015,3,22
cs,cs.CE,2015,4,23
cs,cs.CE,2015,5,29
cs,cs.CE,2015,6,36
cs,cs.CE,2015,7,16
cs,cs.CE,2015,8,27
cs,cs.CE,2015,9,23
cs,cs.CE,2015,10,20
cs,cs.CE,2015,11,17
cs,cs.CE,2015,12,11
cs,cs.CE,2016,1,15
cs,cs.CE,2016,2,18
cs,cs.CE,2016,3,18
cs,cs.CE,2016,4,19
cs,cs.CE,2016,5,17
cs,cs.CE,2016,6,27
cs,cs.CE,2016,7,21
cs,cs.CE,2016,8,10
cs,cs.CE,2016,9,18
cs,cs.CE,2016,10,32
cs,cs.CE,2016,11,23
cs,cs.CE,2016,12,16
cs,cs.CE,2017,1,28
cs,cs.CE,2017,2,19
cs,cs.CE,2017,3,33
cs,cs.CE,2017,4,19
cs,cs.CE,2017,5,34
cs,cs.CE,2017,6,31
cs,cs.CE,2017,7,26
cs,cs.CE,2017,8,36
cs,cs.CE,2017,9,29
cs,cs.CE,2017,10,26
cs,cs.CE,2017,11,32
cs,cs.CE,2017,12,31
cs,cs.CE,2018,1,30
cs,cs.CE,2018,2,37
cs,cs.CE,2018,3,19
cs,cs.CE,2018,4,33
cs,cs.CE,2018,5,32
cs,cs.CE,2018,6,38
cs,cs.CE,2018,7,30
cs,cs.CE,2018,8,34
cs,cs.CE,2018,9,39
cs,cs.CE,2018,10,31
cs,cs.CE,2018,11,33
cs,cs.CE,2018,12,22
cs,cs.CE,2019,1,34
cs,cs.CE,2019,2,35
cs,cs.CE,2019,3,40
cs,cs.CE,2019,4,29
cs,cs.CE,2019,5,45
cs,cs.CE,2019,6,35
cs,cs.CE,2019,7,33
cs,cs.CE,2019,8,33
cs,cs.CE,2019,9,47
cs,cs.CE,2019,10,34
cs,cs.CE,2019,11,37
cs,cs.CE,2019,12,38
cs,cs.CE,2020,1,44
cs,cs.CE,2020,2,43
cs,cs.CE,2020,3,51
cs,cs.CE,2020,4,49
cs,cs.CE,2020,5,61
cs,cs.CE,2020,6,67
cs,cs.CE,2020,7,63
cs,cs.CE,2020,8,47
cs,cs.CE,2020,9,58
cs,cs.CE,2020,10,67
cs,cs.CE,2020,11,60
cs,cs.CE,2020,12,68
cs,cs.CE,2021,1,58
cs,cs.CE,2021,2,47
cs,cs.CE,2021,3,68
cs,cs.CE,2021,4,68
cs,cs.CE,2021,5,62
cs,cs.CE,2021,6,74
cs,cs.CE,2021,7,75
cs,cs.CE,2021,8,51
cs,cs.CE,2021,9,46
cs,cs.CE,2021,10,50
cs,cs.CE,2021,11,77
cs,cs.CE,2021,12,51
cs,cs.CE,2022,1,64
cs,cs.CE,2022,2,54
cs,cs.CE,2022,3,66
cs,cs.CE,2022,4,59
cs,cs.CE,2022,5,69
cs,cs.CE,2022,6,69
cs,cs.CE,2022,7,49
cs,cs.CE,2022,8,48
cs,cs.CE,2022,9,74
cs,cs.CE,2022,10,54
cs,cs.CE,2022,11,50
cs,cs.CE,2022,12,51
cs,cs.CE,2023,1,46
cs,cs.CE,2023,2,57
cs,cs.CE,2023,3,71
cs,cs.CE,2023,4,49
cs,cs.CE,2023,5,82
cs,cs.CE,2023,6,92
cs,cs.CE,2023,7,107
cs,cs.CE,2023,8,87
cs,cs.CE,2023,9,90
cs,cs.CE,2023,10,112
cs,cs.CE,2023,11,129
cs,cs.CE,2023,12,96
cs,cs.CE,2024,1,104
cs,cs.CE,2024,2,113
cs,cs.CE,2024,3,142
cs,cs.CE,2024,4,102
cs,cs.CE,2024,5,133
cs,cs.CE,2024,6,121
cs,cs.CE,2024,7,111
cs,cs.CE,2024,8,122
cs,cs.CE,2024,9,119
cs,cs.CE,2024,10,165
cs,cs.CE,2024,11,135
cs,cs.CE,2024,12,146
cs,cs.CE,2025,1,126
cs,cs.CE,2025,2,128
cs,cs.CE,2025,3,143
cs,cs.CE,2025,4,128
cs,cs.CE,2025,5,157
cs,cs.CE,2025,6,152
cs,cs.CE,2025,7,153
cs,cs.CE,2025,8,138
cs,cs.CE,2025,9,169
cs,cs.CE,2025,10,163
cs,cs.CE,2025,11,147
cs,cs.CE,2025,12,126
cs,cs.CE,2026,1,116
cs,cs.CE,2026,2,137
cs,cs.CE,2026,3,168
cs,cs.CE,2026,4,53
cs,cs.CG,1998,8,1
cs,cs.CG,1998,9,6
cs,cs.CG,1998,10,4
cs,cs.CG,1998,11,1
cs,cs.CG,1999,1,2
cs,cs.CG,1999,2,1
cs,cs.CG,1999,6,2
cs,cs.CG,1999,7,9
cs,cs.CG,1999,8,5
cs,cs.CG,1999,9,7
cs,cs.CG,1999,10,2
cs,cs.CG,1999,11,2
cs,cs.CG,1999,12,1
cs,cs.CG,2000,1,3
cs,cs.CG,2000,5,1
cs,cs.CG,2000,6,1
cs,cs.CG,2000,7,3
cs,cs.CG,2000,8,1
cs,cs.CG,2000,9,3
cs,cs.CG,2000,10,2
cs,cs.CG,2000,11,1
cs,cs.CG,2001,1,1
cs,cs.CG,2001,2,1
cs,cs.CG,2001,3,2
cs,cs.CG,2001,4,1
cs,cs.CG,2001,5,1
cs,cs.CG,2001,6,2
cs,cs.CG,2001,7,2
cs,cs.CG,2001,8,2
cs,cs.CG,2001,9,1
cs,cs.CG,2001,10,3
cs,cs.CG,2002,1,2
cs,cs.CG,2002,2,2
cs,cs.CG,2002,3,4
cs,cs.CG,2002,4,4
cs,cs.CG,2002,5,3
cs,cs.CG,2002,6,7
cs,cs.CG,2002,7,14
cs,cs.CG,2002,8,1
cs,cs.CG,2002,9,3
cs,cs.CG,2002,10,4
cs,cs.CG,2002,11,1
cs,cs.CG,2002,12,6
cs,cs.CG,2003,1,1
cs,cs.CG,2003,2,2
cs,cs.CG,2003,3,1
cs,cs.CG,2003,4,4
cs,cs.CG,2003,5,1
cs,cs.CG,2003,6,2
cs,cs.CG,2003,7,5
cs,cs.CG,2003,8,2
cs,cs.CG,2003,9,2
cs,cs.CG,2003,10,6
cs,cs.CG,2003,11,2
cs,cs.CG,2003,12,1
cs,cs.CG,2004,1,1
cs,cs.CG,2004,2,1
cs,cs.CG,2004,3,1
cs,cs.CG,2004,4,1
cs,cs.CG,2004,5,5
cs,cs.CG,2004,6,4
cs,cs.CG,2004,7,4
cs,cs.CG,2004,8,1
cs,cs.CG,2004,9,1
cs,cs.CG,2004,10,3
cs,cs.CG,2004,12,3
cs,cs.CG,2005,1,3
cs,cs.CG,2005,2,1
cs,cs.CG,2005,3,1
cs,cs.CG,2005,5,4
cs,cs.CG,2005,6,1
cs,cs.CG,2005,7,6
cs,cs.CG,2005,8,2
cs,cs.CG,2005,9,3
cs,cs.CG,2005,10,7
cs,cs.CG,2005,11,3
cs,cs.CG,2005,12,5
cs,cs.CG,2006,1,3
cs,cs.CG,2006,2,4
cs,cs.CG,2006,3,3
cs,cs.CG,2006,4,6
cs,cs.CG,2006,5,3
cs,cs.CG,2006,6,8
cs,cs.CG,2006,7,3
cs,cs.CG,2006,8,6
cs,cs.CG,2006,9,5
cs,cs.CG,2006,10,2
cs,cs.CG,2006,11,1
cs,cs.CG,2006,12,4
cs,cs.CG,2007,1,4
cs,cs.CG,2007,2,10
cs,cs.CG,2007,3,9
cs,cs.CG,2007,4,2
cs,cs.CG,2007,5,13
cs,cs.CG,2007,6,3
cs,cs.CG,2007,7,5
cs,cs.CG,2007,8,5
cs,cs.CG,2007,9,12
cs,cs.CG,2007,10,5
cs,cs.CG,2007,11,6
cs,cs.CG,2007,12,5
cs,cs.CG,2008,1,8
cs,cs.CG,2008,2,12
cs,cs.CG,2008,3,6
cs,cs.CG,2008,4,14
cs,cs.CG,2008,5,8
cs,cs.CG,2008,6,17
cs,cs.CG,2008,7,10
cs,cs.CG,2008,8,6
cs,cs.CG,2008,9,11
cs,cs.CG,2008,10,3
cs,cs.CG,2008,11,5
cs,cs.CG,2008,12,16
cs,cs.CG,2009,1,3
cs,cs.CG,2009,2,3
cs,cs.CG,2009,3,12
cs,cs.CG,2009,4,10
cs,cs.CG,2009,5,12
cs,cs.CG,2009,6,15
cs,cs.CG,2009,7,12
cs,cs.CG,2009,8,13
cs,cs.CG,2009,9,17
cs,cs.CG,2009,10,11
cs,cs.CG,2009,11,11
cs,cs.CG,2009,12,20
cs,cs.CG,2010,1,22
cs,cs.CG,2010,2,10
cs,cs.CG,2010,3,13
cs,cs.CG,2010,4,17
cs,cs.CG,2010,5,13
cs,cs.CG,2010,6,9
cs,cs.CG,2010,7,11
cs,cs.CG,2010,8,11
cs,cs.CG,2010,9,24
cs,cs.CG,2010,10,17
cs,cs.CG,2010,11,20
cs,cs.CG,2010,12,27
cs,cs.CG,2011,1,17
cs,cs.CG,2011,2,16
cs,cs.CG,2011,3,19
cs,cs.CG,2011,4,24
cs,cs.CG,2011,5,18
cs,cs.CG,2011,6,21
cs,cs.CG,2011,7,22
cs,cs.CG,2011,8,21
cs,cs.CG,2011,9,18
cs,cs.CG,2011,10,8
cs,cs.CG,2011,11,19
cs,cs.CG,2011,12,22
cs,cs.CG,2012,1,19
cs,cs.CG,2012,2,23
cs,cs.CG,2012,3,19
cs,cs.CG,2012,4,28
cs,cs.CG,2012,5,22
cs,cs.CG,2012,6,26
cs,cs.CG,2012,7,32
cs,cs.CG,2012,8,19
cs,cs.CG,2012,9,22
cs,cs.CG,2012,10,26
cs,cs.CG,2012,11,34
cs,cs.CG,2012,12,28
cs,cs.CG,2013,1,19
cs,cs.CG,2013,2,25
cs,cs.CG,2013,3,30
cs,cs.CG,2013,4,34
cs,cs.CG,2013,5,27
cs,cs.CG,2013,6,27
cs,cs.CG,2013,7,30
cs,cs.CG,2013,8,32
cs,cs.CG,2013,9,23
cs,cs.CG,2013,10,30
cs,cs.CG,2013,11,25
cs,cs.CG,2013,12,48
cs,cs.CG,2014,1,21
cs,cs.CG,2014,2,22
cs,cs.CG,2014,3,27
cs,cs.CG,2014,4,35
cs,cs.CG,2014,5,15
cs,cs.CG,2014,6,28
cs,cs.CG,2014,7,17
cs,cs.CG,2014,8,26
cs,cs.CG,2014,9,29
cs,cs.CG,2014,10,29
cs,cs.CG,2014,11,35
cs,cs.CG,2014,12,38
cs,cs.CG,2015,1,31
cs,cs.CG,2015,2,29
cs,cs.CG,2015,3,28
cs,cs.CG,2015,4,19
cs,cs.CG,2015,5,29
cs,cs.CG,2015,6,24
cs,cs.CG,2015,7,36
cs,cs.CG,2015,8,23
cs,cs.CG,2015,9,42
cs,cs.CG,2015,10,25
cs,cs.CG,2015,11,22
cs,cs.CG,2015,12,50
cs,cs.CG,2016,1,22
cs,cs.CG,2016,2,34
cs,cs.CG,2016,3,40
cs,cs.CG,2016,4,28
cs,cs.CG,2016,5,31
cs,cs.CG,2016,6,27
cs,cs.CG,2016,7,51
cs,cs.CG,2016,8,40
cs,cs.CG,2016,9,31
cs,cs.CG,2016,10,19
cs,cs.CG,2016,11,35
cs,cs.CG,2016,12,37
cs,cs.CG,2017,1,19
cs,cs.CG,2017,2,36
cs,cs.CG,2017,3,38
cs,cs.CG,2017,4,35
cs,cs.CG,2017,5,25
cs,cs.CG,2017,6,40
cs,cs.CG,2017,7,35
cs,cs.CG,2017,8,60
cs,cs.CG,2017,9,41
cs,cs.CG,2017,10,36
cs,cs.CG,2017,11,27
cs,cs.CG,2017,12,56
cs,cs.CG,2018,1,34
cs,cs.CG,2018,2,36
cs,cs.CG,2018,3,61
cs,cs.CG,2018,4,27
cs,cs.CG,2018,5,37
cs,cs.CG,2018,6,31
cs,cs.CG,2018,7,47
cs,cs.CG,2018,8,49
cs,cs.CG,2018,9,43
cs,cs.CG,2018,10,43
cs,cs.CG,2018,11,35
cs,cs.CG,2018,12,50
cs,cs.CG,2019,1,32
cs,cs.CG,2019,2,42
cs,cs.CG,2019,3,65
cs,cs.CG,2019,4,43
cs,cs.CG,2019,5,36
cs,cs.CG,2019,6,47
cs,cs.CG,2019,7,53
cs,cs.CG,2019,8,62
cs,cs.CG,2019,9,40
cs,cs.CG,2019,10,44
cs,cs.CG,2019,11,42
cs,cs.CG,2019,12,45
cs,cs.CG,2020,1,40
cs,cs.CG,2020,2,60
cs,cs.CG,2020,3,69
cs,cs.CG,2020,4,62
cs,cs.CG,2020,5,44
cs,cs.CG,2020,6,49
cs,cs.CG,2020,7,82
cs,cs.CG,2020,8,44
cs,cs.CG,2020,9,38
cs,cs.CG,2020,10,46
cs,cs.CG,2020,11,53
cs,cs.CG,2020,12,60
cs,cs.CG,2021,1,39
cs,cs.CG,2021,2,35
cs,cs.CG,2021,3,78
cs,cs.CG,2021,4,39
cs,cs.CG,2021,5,46
cs,cs.CG,2021,6,63
cs,cs.CG,2021,7,51
cs,cs.CG,2021,8,49
cs,cs.CG,2021,9,47
cs,cs.CG,2021,10,46
cs,cs.CG,2021,11,61
cs,cs.CG,2021,12,55
cs,cs.CG,2022,1,41
cs,cs.CG,2022,2,43
cs,cs.CG,2022,3,55
cs,cs.CG,2022,4,30
cs,cs.CG,2022,5,42
cs,cs.CG,2022,6,53
cs,cs.CG,2022,7,51
cs,cs.CG,2022,8,44
cs,cs.CG,2022,9,46
cs,cs.CG,2022,10,34
cs,cs.CG,2022,11,39
cs,cs.CG,2022,12,40
cs,cs.CG,2023,1,35
cs,cs.CG,2023,2,38
cs,cs.CG,2023,3,75
cs,cs.CG,2023,4,30
cs,cs.CG,2023,5,48
cs,cs.CG,2023,6,54
cs,cs.CG,2023,7,39
cs,cs.CG,2023,8,50
cs,cs.CG,2023,9,40
cs,cs.CG,2023,10,54
cs,cs.CG,2023,11,38
cs,cs.CG,2023,12,47
cs,cs.CG,2024,1,45
cs,cs.CG,2024,2,72
cs,cs.CG,2024,3,57
cs,cs.CG,2024,4,53
cs,cs.CG,2024,5,38
cs,cs.CG,2024,6,42
cs,cs.CG,2024,7,48
cs,cs.CG,2024,8,32
cs,cs.CG,2024,9,49
cs,cs.CG,2024,10,60
cs,cs.CG,2024,11,41
cs,cs.CG,2024,12,55
cs,cs.CG,2025,1,36
cs,cs.CG,2025,2,40
cs,cs.CG,2025,3,54
cs,cs.CG,2025,4,61
cs,cs.CG,2025,5,40
cs,cs.CG,2025,6,64
cs,cs.CG,2025,7,52
cs,cs.CG,2025,8,65
cs,cs.CG,2025,9,49
cs,cs.CG,2025,10,51
cs,cs.CG,2025,11,48
cs,cs.CG,2025,12,66
cs,cs.CG,2026,1,41
cs,cs.CG,2026,2,43
cs,cs.CG,2026,3,98
cs,cs.CG,2026,4,12
cs,cs.CL,1994,4,11
cs,cs.CL,1994,5,34
cs,cs.CL,1994,6,41
cs,cs.CL,1994,7,30
cs,cs.CL,1994,8,21
cs,cs.CL,1994,9,12
cs,cs.CL,1994,10,34
cs,cs.CL,1994,11,32
cs,cs.CL,1994,12,8
cs,cs.CL,1995,1,5
cs,cs.CL,1995,2,39
cs,cs.CL,1995,3,24
cs,cs.CL,1995,4,34
cs,cs.CL,1995,5,46
cs,cs.CL,1995,6,25
cs,cs.CL,1995,7,15
cs,cs.CL,1995,8,12
cs,cs.CL,1995,9,6
cs,cs.CL,1995,10,7
cs,cs.CL,1995,11,7
cs,cs.CL,1995,12,5
cs,cs.CL,1996,1,11
cs,cs.CL,1996,2,4
cs,cs.CL,1996,3,6
cs,cs.CL,1996,4,26
cs,cs.CL,1996,5,37
cs,cs.CL,1996,6,33
cs,cs.CL,1996,7,36
cs,cs.CL,1996,8,22
cs,cs.CL,1996,9,10
cs,cs.CL,1996,10,6
cs,cs.CL,1996,11,6
cs,cs.CL,1996,12,5
cs,cs.CL,1997,1,4
cs,cs.CL,1997,2,16
cs,cs.CL,1997,3,5
cs,cs.CL,1997,4,14
cs,cs.CL,1997,5,16
cs,cs.CL,1997,6,29
cs,cs.CL,1997,7,20
cs,cs.CL,1997,8,13
cs,cs.CL,1997,9,15
cs,cs.CL,1997,10,8
cs,cs.CL,1997,11,14
cs,cs.CL,1997,12,10
cs,cs.CL,1998,1,5
cs,cs.CL,1998,2,2
cs,cs.CL,1998,3,3
cs,cs.CL,1998,4,5
cs,cs.CL,1998,5,13
cs,cs.CL,1998,6,19
cs,cs.CL,1998,7,13
cs,cs.CL,1998,8,17
cs,cs.CL,1998,9,18
cs,cs.CL,1998,10,4
cs,cs.CL,1998,11,9
cs,cs.CL,1998,12,5
cs,cs.CL,1999,1,2
cs,cs.CL,1999,2,4
cs,cs.CL,1999,3,3
cs,cs.CL,1999,4,4
cs,cs.CL,1999,5,5
cs,cs.CL,1999,6,14
cs,cs.CL,1999,7,11
cs,cs.CL,1999,8,1
cs,cs.CL,1999,9,1
cs,cs.CL,1999,10,3
cs,cs.CL,1999,11,2
cs,cs.CL,1999,12,8
cs,cs.CL,2000,1,8
cs,cs.CL,2000,2,2
cs,cs.CL,2000,3,9
cs,cs.CL,2000,4,2
cs,cs.CL,2000,5,7
cs,cs.CL,2000,6,20
cs,cs.CL,2000,7,13
cs,cs.CL,2000,8,27
cs,cs.CL,2000,9,15
cs,cs.CL,2000,10,9
cs,cs.CL,2000,11,10
cs,cs.CL,2001,2,5
cs,cs.CL,2001,3,7
cs,cs.CL,2001,4,8
cs,cs.CL,2001,5,11
cs,cs.CL,2001,6,9
cs,cs.CL,2001,7,10
cs,cs.CL,2001,8,4
cs,cs.CL,2001,9,10
cs,cs.CL,2001,10,7
cs,cs.CL,2001,11,3
cs,cs.CL,2001,12,5
cs,cs.CL,2002,1,3
cs,cs.CL,2002,2,1
cs,cs.CL,2002,3,1
cs,cs.CL,2002,4,15
cs,cs.CL,2002,5,14
cs,cs.CL,2002,6,9
cs,cs.CL,2002,7,5
cs,cs.CL,2002,8,5
cs,cs.CL,2002,9,5
cs,cs.CL,2002,10,1
cs,cs.CL,2002,11,1
cs,cs.CL,2002,12,6
cs,cs.CL,2003,2,3
cs,cs.CL,2003,3,2
cs,cs.CL,2003,4,8
cs,cs.CL,2003,5,3
cs,cs.CL,2003,6,7
cs,cs.CL,2003,7,6
cs,cs.CL,2003,8,9
cs,cs.CL,2003,9,5
cs,cs.CL,2003,10,4
cs,cs.CL,2003,11,2
cs,cs.CL,2003,12,6
cs,cs.CL,2004,2,1
cs,cs.CL,2004,3,2
cs,cs.CL,2004,4,8
cs,cs.CL,2004,5,3
cs,cs.CL,2004,6,4
cs,cs.CL,2004,7,7
cs,cs.CL,2004,8,9
cs,cs.CL,2004,9,3
cs,cs.CL,2004,10,9
cs,cs.CL,2004,11,1
cs,cs.CL,2004,12,7
cs,cs.CL,2005,1,3
cs,cs.CL,2005,2,1
cs,cs.CL,2005,3,4
cs,cs.CL,2005,4,4
cs,cs.CL,2005,6,2
cs,cs.CL,2005,7,2
cs,cs.CL,2005,8,3
cs,cs.CL,2005,9,1
cs,cs.CL,2005,10,2
cs,cs.CL,2005,11,2
cs,cs.CL,2005,12,1
cs,cs.CL,2006,1,4
cs,cs.CL,2006,2,2
cs,cs.CL,2006,4,2
cs,cs.CL,2006,5,4
cs,cs.CL,2006,6,6
cs,cs.CL,2006,7,6
cs,cs.CL,2006,8,1
cs,cs.CL,2006,9,14
cs,cs.CL,2006,10,7
cs,cs.CL,2006,11,4
cs,cs.CL,2006,12,2
cs,cs.CL,2007,1,5
